order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,n_items,total_price,total_freight,product_category_name,product_category_name_english,total_payment_value,n_payment_installments,payment_type,is_late
381079cb5df71e26be946a6704990d55,7b6894ed690ada31d57a4c6e81edd7c1,delivered,2018-02-12 13:21:59,2018-02-12 13:30:44,2018-02-21 15:38:42,2018-03-07 21:42:45,2018-03-12,fe1a0586d9ca0876528af23f3219ce3b,13150,cosmopolis,SP,2.0,119.8,32.84,beleza_saude,health_beauty,152.64,5.0,credit_card,0
fbee5a46914dbe7cb94572cb5557dd4e,d64ab4a58288b4cd401aa9e1e9cd78e6,delivered,2018-08-21 11:36:23,2018-08-21 11:50:55,2018-08-28 17:10:00,2018-08-29 13:34:33,2018-08-30,fa4e306b45610d74345f126a61045581,12225,sao jose dos campos,SP,1.0,67.0,9.22,moveis_decoracao,furniture_decor,76.22,1.0,debit_card,0
a2ea4752ce11b235a73469d2a849e358,392b6d3ffab5331028e208c67f87e8fb,delivered,2017-05-12 14:32:00,2017-05-12 14:42:59,2017-05-15 11:40:40,2017-05-29 04:40:01,2017-06-14,ae79bfbdd5dbdb7ee7e4bb651d0f3827,26285,nova iguacu,RJ,1.0,75.0,18.77,moveis_decoracao,furniture_decor,93.77,7.0,credit_card,0
5b1ac5be77fb87f6f96cc73e47887575,e3d5f8908d3b4fb38cb028a3b8849966,delivered,2018-01-02 11:55:22,2018-01-03 04:11:32,2018-01-05 10:33:16,2018-01-09 21:48:08,2018-01-24,ad0043fdbad7f7a07f6169bb7a223ac1,4323,sao paulo,SP,1.0,139.0,13.99,cama_mesa_banho,bed_bath_table,152.99,1.0,boleto,0
a10b5cf95e016d8abd403c05970234a0,94f050fb387af0b4c3a6780278db299e,delivered,2018-03-27 10:18:13,2018-03-29 03:28:47,2018-04-18 18:26:26,2018-04-25 00:48:38,2018-05-02,c6d8bd30273b1712b80c20e4f936b667,88020,florianopolis,SC,4.0,479.96,110.4,moveis_escritorio,office_furniture,590.36,1.0,boleto,0
5551af3c5c287246cc239e923963ef6c,1de5807441f95aea250436dfeded7acf,delivered,2018-06-10 13:43:30,2018-06-12 22:01:47,2018-06-13 14:57:00,2018-06-20 15:08:29,2018-07-16,d065a4dc833c057488f8c8831927c496,76420,niquelandia,GO,1.0,733.0,23.01,relogios_presentes,watches_gifts,756.01,8.0,credit_card,0
e63e244ec02470ece2ac502d7548e3fd,34b10ac8b6807ba32d473de41885b2d3,delivered,2018-03-11 20:51:27,2018-03-11 21:00:44,2018-03-15 21:32:18,2018-04-10 21:03:31,2018-04-02,22943c7ae011e5d5fc8f7a4b838af5d7,37540,santa rita do sapucai,MG,1.0,69.5,14.58,automotivo,auto,84.08,5.0,credit_card,1
578e406b34a3ef878b509b9fe1813dda,0d16e4a7336116a77c9fe81af1c589b9,delivered,2018-05-23 10:12:38,2018-05-25 02:55:24,2018-05-25 14:44:00,2018-06-05 22:24:46,2018-06-26,1c80895145d13e3aa6536434c752e60d,22231,rio de janeiro,RJ,1.0,47.49,19.32,bebidas,drinks,66.81,1.0,boleto,0
fa745876d70141acf230265bccfb8666,03e2f2d2972f8618a721fa8447457c29,delivered,2017-08-26 18:02:17,2017-08-28 17:25:05,2017-08-30 10:38:04,2017-09-11 18:12:33,2017-09-21,2b1e142254bf97fa721409a6831c3179,44009,feira de santana,BA,1.0,106.72,18.32,moveis_decoracao,furniture_decor,125.04,6.0,credit_card,0
d35551f33906e01d035a5f40e1bd1732,bef299a2a64318827d1d0fc04512b405,delivered,2017-03-14 12:30:17,2017-03-14 12:30:17,2017-03-15 10:33:02,2017-03-23 14:38:50,2017-04-04,45e5ee02a44f5afede108564a3ebbf5f,29175,serra,ES,4.0,499.6,76.6,livros_interesse_geral,books_general_interest,576.2,1.0,credit_card,0
f7c5c5ff5045e13c98901bbbf8e871d4,1d5f7303f8a2248f42cf919af8d77cc3,delivered,2017-07-26 18:22:31,2017-07-26 18:38:51,2017-07-28 17:35:33,2017-08-07 19:22:24,2017-08-18,f7ac7452ae241a5a36aaf9542c2428d5,86750,iguaracu,PR,1.0,205.0,26.27,cama_mesa_banho,bed_bath_table,231.27,10.0,credit_card,0
b4cac287aa00c47e84e6e899d809a9e2,071ea3439c8c9148700ba643a50d0875,delivered,2018-08-01 21:38:35,2018-08-01 21:50:17,2018-08-02 17:00:00,2018-08-07 15:48:40,2018-08-13,aa5a0cecdc8a2863c80f2093ce98c545,4121,sao paulo,SP,1.0,44.9,15.41,utilidades_domesticas,housewares,60.31,1.0,credit_card,0
86f93f534bde58b65acb4aa52a45c8eb,81c6ab437fe90b28b08c3da8d1d12694,delivered,2018-03-12 00:22:03,2018-03-12 00:31:01,2018-03-13 18:02:46,2018-03-21 20:12:48,2018-04-12,bc3b2714b8a9c929ef86caeae5623ba5,20775,rio de janeiro,RJ,1.0,130.0,18.49,automotivo,auto,148.49,3.0,credit_card,0
d5558a097766363b8e76b38c43332e8a,49a4fe701c3d30eac6c180908e665ebb,delivered,2017-02-04 19:01:33,2017-02-04 19:31:12,2017-02-15 08:55:26,2017-02-10 07:58:32,2017-03-01,8612673f1121d1da48f141ee9dceb20b,4905,sao paulo,SP,2.0,108.6,20.51,pet_shop,pet_shop,129.11,3.0,credit_card,0
00f426c7214575822c3cb44ea59ef0f6,f5958334207adf09817b5451cba61651,delivered,2018-07-13 07:40:22,2018-07-13 08:45:09,2018-07-16 14:08:00,2018-07-25 19:32:10,2018-08-13,8262ef5046932be5b3279393f8476614,58345,mari,PB,1.0,71.0,23.65,automotivo,auto,94.65,1.0,debit_card,0
47a0dd64c37d493b6979b404f36ccc6b,c6ec65616e5bed7851ebf6ebf0f1adc3,delivered,2018-06-20 15:05:32,2018-06-20 15:19:37,2018-06-21 07:23:00,2018-06-25 17:36:37,2018-07-16,b7ffcd5bbd944c2cdb407cb4017a55d5,93315,novo hamburgo,RS,1.0,114.9,23.6,cama_mesa_banho,bed_bath_table,138.5,2.0,credit_card,0
c96de30b1cc4ffc6c98494bdaf25d460,ae7abf694bd69600898325b29921ff3e,delivered,2018-03-28 17:53:33,2018-03-30 03:27:03,2018-04-03 02:04:11,2018-04-03 19:58:47,2018-04-10,0484b589fc006d538903a147c83a7915,3317,sao paulo,SP,1.0,89.9,11.72,moveis_decoracao,furniture_decor,101.62,1.0,boleto,0
6ebd87c68b43c9ab7c98930b4492dd1b,99395f407106db1f579fc0f795dda55e,delivered,2018-06-26 23:09:41,2018-06-28 02:15:48,2018-06-28 08:01:00,2018-07-04 21:21:57,2018-07-19,d3f39b70f1d197e5311cba0d80cde972,15385,ilha solteira,SP,1.0,69.9,14.07,utilidades_domesticas,housewares,83.97,1.0,boleto,0
b82c76472b3bc51acb8f5db576ec974f,459edfef30398de90952c216dae7e3cf,delivered,2018-04-29 16:38:27,2018-04-30 21:29:47,2018-05-03 14:28:00,2018-05-08 23:05:24,2018-06-01,eff4bfe61fd7528ff872ea9e2f430b94,22610,rio de janeiro,RJ,1.0,57.49,17.98,livros_tecnicos,books_technical,75.47,2.0,credit_card,0
f5f5e7dc064892b36f19ed8c2b40e1a9,46b9f01312b49da953d7cd077aa394ff,delivered,2018-08-07 16:35:40,2018-08-07 16:45:31,2018-08-21 05:37:00,2018-08-29 20:38:48,2018-09-06,da208163aefc6ab8794d98213f2f53a8,22081,rio de janeiro,RJ,1.0,61.4,22.36,informatica_acessorios,computers_accessories,83.76,1.0,debit_card,0
794ea528b03e4375968453d2974c6ce2,55ebb25019b36dad5e9aabd5475ce7f5,delivered,2017-06-13 21:34:47,2017-06-13 21:45:19,2017-06-16 12:49:23,2017-06-17 22:36:33,2017-06-27,888ae7a635bc0a352425914f45d3597c,5539,sao paulo,SP,1.0,39.9,7.78,brinquedos,toys,47.68,1.0,credit_card,0
c2478e79c7727fe8e2b477e3d79ca802,dfee2ea12281e7921e027345be978886,delivered,2018-02-21 22:57:00,2018-02-23 02:29:11,2018-02-27 12:13:54,2018-03-07 19:21:53,2018-03-13,7db2abde931edd2497f7e5c8316a68af,18530,tiete,SP,1.0,43.0,11.85,beleza_saude,health_beauty,54.85,1.0,boleto,0
c41b4bf6e36acb1b2b50d976ceda84a9,3d10d3d5947319b132a01b9332e5b437,delivered,2018-02-19 16:04:42,2018-02-20 07:27:21,2018-02-21 18:23:30,2018-03-05 21:23:03,2018-03-13,3f806ddc608d1246cd93c6a750884016,74680,goiania,GO,1.0,149.9,23.37,informatica_acessorios,computers_accessories,173.27,1.0,boleto,0
957c8c1b62b4ae9e0a876f66ee080ed3,e666012f897c1523f8ba7f7ce77527b0,delivered,2018-01-10 22:43:47,2018-01-10 22:52:27,2018-01-15 13:28:54,2018-01-19 13:42:48,2018-01-31,9bd5b3ebc783033a18f5ca69ec2727c3,3924,sao paulo,SP,1.0,49.9,13.37,ferramentas_jardim,garden_tools,63.27,6.0,credit_card,0
828e12bc152ea9891e8941d4530326fd,89a7fcf7fc62e96cd8a92de58f8d035c,delivered,2017-08-12 01:33:51,2017-08-12 15:50:08,2017-08-16 18:52:29,2017-08-24 20:15:49,2017-10-19,3d740e7cbf7e5b18027f204bd01b0be4,26178,belford roxo,RJ,1.0,39.9,15.11,cama_mesa_banho,bed_bath_table,55.01,5.0,credit_card,0
f3ae2fe3a1567acd0f43f0c75a07edd7,faf87906fb8802a80785bb04380c7608,delivered,2018-07-15 16:54:11,2018-07-15 17:05:14,2018-07-26 11:05:00,2018-07-31 23:34:45,2018-08-09,46c39f459f31460d361db4ccc6d6fa52,83706,araucaria,PR,1.0,155.97,16.19,relogios_presentes,watches_gifts,172.16,8.0,credit_card,0
89df20c6ed881fc9d841a717c76a212b,dc0601b04f43f219b2cefc8025fe4673,delivered,2017-06-16 10:33:12,2017-06-17 10:25:15,2017-06-20 10:54:02,2017-06-21 18:06:29,2017-06-29,b47eca1faaf4b9de38633feca02857b0,30870,belo horizonte,MG,1.0,31.9,8.11,informatica_acessorios,computers_accessories,40.01,4.0,credit_card,0
2de7baec7f43b0d1d11acfb14aaa7e21,2ee4de7ea23d3e955ab725ec479db518,delivered,2018-01-26 02:58:28,2018-01-26 03:19:22,2018-01-26 17:19:50,2018-02-15 17:13:33,2018-02-23,5abaf8290581633718e3ad75f2400643,49290,itabaianinha,SE,1.0,50.0,25.63,perfumaria,perfumery,75.63,1.0,credit_card,0
d951a2eceb245c4227c3d633d4a440f2,d89d01207332ba4362dad5ba73b8c00c,delivered,2017-06-14 02:03:11,2017-06-15 02:02:57,2017-06-20 17:42:42,2017-06-27 14:59:36,2017-07-07,095f244a8496bb26d8eefbc7848e08f2,22740,rio de janeiro,RJ,1.0,575.99,18.79,fashion_bolsas_e_acessorios,fashion_bags_accessories,594.78,10.0,credit_card,0
2f4811e66be7f928c63acd083f0e0095,ffeaa6d37b3691d54a01171f6562f44f,delivered,2018-01-03 11:50:15,2018-01-03 11:58:26,2018-01-05 21:23:49,2018-01-22 20:52:29,2018-02-09,1c627eb230da69b6aac42e5cc550578f,23970,paraty,RJ,1.0,29.5,17.92,esporte_lazer,sports_leisure,47.42,1.0,credit_card,0
8adee5f27ae7551113fc26ce21202576,f7a372c8cda1efcf20d6d6821d6606b9,delivered,2017-11-24 01:29:52,2017-11-24 01:38:44,2017-11-30 15:38:01,2017-12-19 23:50:06,2018-01-03,438790b9e5fea9ff66469f2d3217d090,39270,pirapora,MG,1.0,39.9,17.92,consoles_games,consoles_games,57.82,2.0,credit_card,0
6597a54aa04a81a38f7e13b5f7fe7aa6,e5f9c9b7c5f9c39879a552985b1ccb9e,delivered,2018-02-14 23:21:11,2018-02-16 08:07:39,2018-02-16 22:23:00,2018-02-19 23:29:12,2018-03-05,0b0548476f92f8e3f71718784ad32aed,4346,sao paulo,SP,1.0,13.99,7.78,perfumaria,perfumery,21.77,1.0,boleto,0
459c47b41c054e9dac96205be9ac9060,93a9facf901bff170e44b59fc32540d6,delivered,2018-03-25 13:22:27,2018-03-25 13:30:30,2018-03-27 02:24:35,2018-03-28 21:28:23,2018-04-12,603f63e323f678459ba8c1e3e783930d,35164,ipatinga,MG,1.0,115.0,13.93,bebes,baby,128.93,2.0,credit_card,0
3ca46d83bc77fa642a73183ca1275aa2,e3c5c4be8d1f1398a937afb599399b3d,delivered,2018-07-22 17:47:38,2018-07-23 12:32:12,2018-07-24 11:39:00,2018-07-31 15:38:01,2018-08-23,bc671738eaaee4ae24ca1a652cdc816b,20510,rio de janeiro,RJ,1.0,179.0,27.91,utilidades_domesticas,housewares,206.91,4.0,credit_card,0
8f18c3388d30c472f694e605be95b15d,c2941f3b96e73ee4e9011e091d332f61,delivered,2018-03-25 09:50:42,2018-03-27 03:49:34,2018-03-28 22:59:57,2018-04-10 17:46:43,2018-04-20,af357fc1f117effb6aa715bc766ffe8d,85988,entre rios do oeste,PR,1.0,24.99,18.23,telefonia,telephony,43.22,1.0,boleto,0
1e2c9c8656ce0a547546849a9383ec0b,9af88c5c4913d8884c55c1b4c31cd843,delivered,2018-01-04 12:48:56,2018-01-05 16:09:03,2018-01-08 18:46:35,2018-01-31 17:47:40,2018-01-30,26a3c0f046180447599506e1295ddc33,30640,belo horizonte,MG,1.0,97.65,15.43,beleza_saude,health_beauty,113.08,1.0,boleto,1
2773c71324d727606cc71501a1de8afc,78384f09294e296e2210f1958e5569ac,delivered,2018-02-09 13:47:14,2018-02-09 14:15:31,2018-02-19 21:12:17,2018-03-13 21:26:24,2018-03-05,1459c94cdb386ae44506ef60e0781415,12414,pindamonhangaba,SP,1.0,200.0,18.11,casa_construcao,home_construction,218.11,4.0,credit_card,1
f7e9d1102c74fbea13db18cf2208fe3f,74359c5e719163f7edb9a3f29ba6fbab,delivered,2018-01-09 17:17:41,2018-01-10 10:32:22,2018-01-10 20:10:08,2018-01-26 22:18:15,2018-02-26,443e23b582e69ae01d4d254f6e7dd3ea,69919,rio branco,AC,1.0,108.9,53.12,livros_interesse_geral,books_general_interest,162.02,1.0,boleto,0
ef08f51be577a5bafb5749e93f102591,98b755cc59f5c55c1c131cf354ddbff5,delivered,2017-03-18 12:17:37,2017-03-18 12:17:37,2017-03-20 09:06:06,2017-03-27 12:14:11,2017-04-10,4df2ff0286227bf3162718665b383aaa,11430,guaruja,SP,1.0,104.99,20.81,brinquedos,toys,125.8,1.0,voucher,0
e17605f30423d4d61b56a16c513c00ce,6c40f8f586612364cbc49b3742bb1f6f,delivered,2017-10-01 20:26:30,2017-10-01 20:35:21,2017-10-02 17:20:03,2017-10-10 18:20:10,2017-10-24,602d5c751999c262a2b449428c3fefe3,14730,monte azul paulista,SP,1.0,68.9,11.98,cool_stuff,cool_stuff,80.88,3.0,credit_card,0
96a9765cb427c80f72baff2f4d04d4c4,c2f48b3a1886356993377760bf3dee5a,delivered,2018-05-08 18:30:25,2018-05-08 19:24:37,2018-05-09 13:54:00,2018-05-25 17:09:23,2018-05-29,4c41039703b5e0131680fed00f7260b8,91410,porto alegre,RS,1.0,56.9,15.28,instrumentos_musicais,musical_instruments,72.18,1.0,credit_card,0
4769f915c3d1f25ca67c6a79955b25dd,62760177f446ab92bf0eae908cab9938,delivered,2017-11-30 15:15:28,2017-11-30 15:35:14,2017-12-01 19:36:41,2017-12-08 14:12:55,2017-12-27,1f6367edb0fea9f9e46e166da67406ec,37030,varginha,MG,1.0,59.0,15.16,relogios_presentes,watches_gifts,74.16,2.0,credit_card,0
5b7d2a6611386be3d67fd8d48be91f28,bcacf6483bcc51c2def26028a6c3f549,delivered,2017-03-30 17:04:05,2017-03-30 17:15:22,2017-04-04 14:57:04,2017-04-05 15:39:54,2017-04-20,1c4326ce9db4f5224ef1b750e26168c1,90020,porto alegre,RS,1.0,59.0,14.18,esporte_lazer,sports_leisure,73.18,1.0,credit_card,0
c2cd6ce44609af75d061dfab2f67179c,9ae68689eb558472f387541c67ac8592,delivered,2017-05-05 08:44:58,2017-05-06 02:15:58,2017-05-08 11:45:33,2017-05-15 11:38:04,2017-05-30,0396c443fdda5498c7e9ed5b34871c5a,37948,bom jesus da penha,MG,1.0,46.99,20.43,cama_mesa_banho,bed_bath_table,67.42,1.0,boleto,0
4ee7221f81fc4aa1e0324dac310f87b6,efacbeaf5e411d722010d0b8a4ba859a,delivered,2017-09-25 19:54:39,2017-09-25 20:07:14,2017-09-26 20:57:40,2017-09-29 21:14:08,2017-10-20,9592e20fd4b35eb5ec5f8ea216c7539c,30270,belo horizonte,MG,1.0,116.0,14.56,beleza_saude,health_beauty,130.56,10.0,credit_card,0
5a8cbc60b032f344459aae65f0c01d26,dc1cead92f997743b2af1652866ae92f,delivered,2017-07-19 14:59:53,2017-07-19 15:15:19,2017-07-22 13:42:07,2017-08-02 22:51:37,2017-08-21,cb3e91187f0dd795238541d2ac599892,78520,guaranta do norte,MT,1.0,80.0,34.36,telefonia,telephony,114.36,10.0,credit_card,0
d930f975d0dd17a50eb1bc53fff79e9b,00701ade29704fc9aa33a8766b082cb6,delivered,2017-08-26 15:28:47,2017-08-29 04:30:47,2017-08-31 16:12:48,2017-09-13 19:11:38,2017-09-25,bbdf651cbace0c9efc7fd3184235aa74,99010,passo fundo,RS,1.0,89.9,17.88,cama_mesa_banho,bed_bath_table,107.78,1.0,boleto,0
728e61b2b527529e10ce6ec9b04afaf8,56a50ea5aab26d0f35df63e8258ff4ee,delivered,2018-08-24 16:27:11,2018-08-25 02:35:24,2018-08-27 14:39:00,2018-08-28 19:06:40,2018-09-13,7f7023a69e886b0c3fa34ae637315994,12020,taubate,SP,1.0,57.0,13.98,utilidades_domesticas,housewares,70.98,1.0,boleto,0
01b6bbf0a9ac5d54dfebb11ddcd8fa8e,9318f7b29e978d7964af2bea8aecf18b,delivered,2017-06-25 22:18:02,2017-06-25 22:30:14,2017-06-27 12:57:41,2017-07-01 10:33:42,2017-07-14,0f687670823f779b76513fc03d33aab2,9195,santo andre,SP,1.0,52.9,11.87,utilidades_domesticas,housewares,64.77,1.0,credit_card,0
c8f8f9f5df7a6ce2beaa9de85fbf8ca1,9acb157c9da0db6d65c118f00c625c9b,delivered,2018-02-09 14:33:23,2018-02-09 14:49:07,2018-02-14 20:15:45,2018-03-16 14:57:31,2018-03-12,0808eb9b0f2117c262a635a4f8bde1d2,85950,palotina,PR,1.0,86.9,21.1,cama_mesa_banho,bed_bath_table,108.0,5.0,credit_card,1
19306838a9d7a11a82ea7656dbd2f151,caf4f7415f1dcefc703eea9c86b42951,delivered,2018-08-10 12:50:30,2018-08-10 13:04:45,2018-08-20 12:31:00,2018-08-24 14:22:43,2018-09-05,491957a3de1bf787fca9e9af19b1e30a,3652,sao paulo,SP,1.0,527.9,21.8,beleza_saude,health_beauty,549.7,8.0,credit_card,0
279b0128499fe319bfc49512b1612eb7,e58850376bff96218c65670a1747c41e,delivered,2017-10-21 15:41:41,2017-10-21 15:49:35,2017-10-23 19:09:28,2017-10-26 00:22:18,2017-11-14,ac98d6799e0f48b584c7aff57799b704,6631,jandira,SP,1.0,45.9,16.11,cool_stuff,cool_stuff,62.01,2.0,credit_card,0
ed4bb81d1c09ad5eb9d421a2447387ce,76c0ea5962945b3b545b34f99844cbcb,delivered,2018-03-02 09:41:34,2018-03-05 13:48:43,2018-03-08 02:05:34,2018-03-29 15:33:02,2018-03-26,304dd6c8d344302772e0b825c0dbc462,37558,pouso alegre,MG,1.0,23.99,11.85,beleza_saude,health_beauty,35.84,1.0,boleto,1
0263464225bdea582f602c369c2b6061,f36723822267d804066b22ef8b5eb655,delivered,2018-04-04 22:23:19,2018-04-04 22:35:17,2018-04-06 17:54:36,2018-04-30 13:51:11,2018-05-07,7b2561d9d15389bae6d2c4e97a2d0621,88058,florianopolis,SC,1.0,39.99,16.95,cama_mesa_banho,bed_bath_table,56.94,4.0,credit_card,0
99bc267f49d76932cd195bfb2a94dd03,a74d22d1fa7ac7e321a09c49fb1b3b15,delivered,2018-02-26 11:25:38,2018-02-26 11:49:41,2018-03-23 20:44:24,2018-04-03 19:26:38,2018-03-20,a4197eaeabe099da551896138a4dafc7,13085,campinas,SP,1.0,149.9,13.18,informatica_acessorios,computers_accessories,163.08,1.0,credit_card,1
1cfb210fdaf81f98065605323fe31fa3,7d35377fa3e76abaa30c36099cdc7ff5,delivered,2017-12-04 14:45:18,2017-12-04 17:08:29,2017-12-08 22:41:26,2018-01-10 17:59:10,2018-01-02,d9b47b30b869af9e139bec926d0b57f9,22290,rio de janeiro,RJ,1.0,79.0,17.8,papelaria,stationery,96.8,2.0,credit_card,1
35fdc6a25ee3a21b000346caeee26e29,ccf08221f269e2c8efb102a1a6c98085,delivered,2018-03-20 22:08:37,2018-03-20 22:28:39,2018-03-21 19:44:47,2018-04-16 19:03:33,2018-04-11,3907c8f8f9ce88b817e59a4a5a1f0831,36212,barroso,MG,1.0,187.68,27.39,pet_shop,pet_shop,215.07,4.0,credit_card,1
c8a26f68531d30c813a16902aeacd380,e6100145f88f78edd1efdb0e643dcc1f,delivered,2017-12-02 18:38:27,2017-12-05 04:12:30,2017-12-05 18:10:02,2017-12-08 13:10:12,2017-12-27,e32f880d3e0df9d66a3ce4f25ac57b47,14400,franca,SP,1.0,16.9,11.85,cama_mesa_banho,bed_bath_table,28.75,1.0,boleto,0
bd4408025e544757842c962993ff7104,4198bfea408caeea241577a5fd80a348,delivered,2018-08-08 00:12:58,2018-08-08 00:25:04,2018-08-08 14:52:00,2018-08-15 20:28:37,2018-08-23,cdf5e0f0be96859e704094abff7ed5b2,29163,serra,ES,1.0,179.9,16.36,perfumaria,perfumery,196.26,8.0,credit_card,0
40b6a430e16e22f01fcf64a0a39d8aad,bf89b65c75259700abefe8c5828d7010,delivered,2018-04-26 12:01:31,2018-04-26 12:15:29,2018-04-26 14:04:00,2018-05-05 17:58:32,2018-05-22,7f6b5df9c365fd7f174995b66dda1277,88372,navegantes,SC,1.0,307.5,21.12,pet_shop,pet_shop,328.62,1.0,credit_card,0
f51fb43d2d69e83cc9cca35f9706798b,34667b3da73667b109439101ac3959d3,delivered,2017-11-21 21:11:30,2017-11-21 22:00:31,2017-11-22 20:44:32,2017-11-27 17:39:06,2017-12-11,40b42c1dbf1e5e67da02ca8ee280e28d,3813,sao paulo,SP,1.0,30.21,13.37,informatica_acessorios,computers_accessories,46.61,4.0,credit_card,0
20cfab9d640f9a76956b6a8ff459ee78,366b6bad3f0e22ec09924b4ec6217229,delivered,2018-02-01 18:31:00,2018-02-03 02:53:59,2018-02-06 18:38:50,2018-02-14 15:14:01,2018-03-05,a976f7c2d2b94b9282ac9c869c56696f,13414,piracicaba,SP,1.0,48.9,17.6,eletroportateis,small_appliances,66.5,1.0,boleto,0
9cb4f8b17250c5cf99d923b8a66c0f33,0ac3283d04020b3ee091fe6496d9837b,delivered,2017-10-22 19:44:24,2017-10-22 19:56:23,2017-10-24 20:47:39,2017-10-31 21:47:34,2017-11-17,043d3f81f906029ee41d34ea004929b9,89820,xanxere,SC,1.0,89.9,16.39,brinquedos,toys,106.29,2.0,credit_card,0
497b22cf27e02673170a190f5c0f621d,c2ebce3c867123caeef82732803f86b4,delivered,2018-08-21 00:18:05,2018-08-21 00:30:25,2018-08-21 13:24:00,2018-08-24 14:06:28,2018-09-14,530fb423e2cd1833d8fb6e531b6609be,4007,sao paulo,SP,1.0,170.3,14.53,esporte_lazer,sports_leisure,184.83,4.0,credit_card,0
557a4667291301e8bf807fca57f21d3e,00be672c9d26099d6fd918cf76a4ef67,delivered,2017-08-14 08:35:37,2017-08-14 08:50:15,2017-08-15 20:03:57,2017-08-24 19:10:09,2017-09-08,6dfec7f36b7045b17ff80348337f75dc,73350,brasilia,DF,1.0,45.0,15.1,papelaria,stationery,60.1,1.0,credit_card,0
94534dca4b70b22116250b471102602e,f413d1831bd15a64a7b73db89282fa77,delivered,2018-08-06 16:07:50,2018-08-06 16:24:38,2018-08-10 08:51:00,2018-08-22 15:48:45,2018-08-30,055dea13a2432a22c8babd5542d9d567,93900,ivoti,RS,1.0,230.0,49.98,moveis_decoracao,furniture_decor,279.98,1.0,credit_card,0
7fff8403a17cbabb03a5b81050a51012,e4d4219c900e77c92de2e2abf68d7501,delivered,2018-08-23 23:13:51,2018-08-24 01:10:17,2018-08-27 15:19:00,2018-08-28 20:57:49,2018-08-29,9f3624c918ae7122fbb6d9b939289345,13420,piracicaba,SP,1.0,30.0,7.47,livros_interesse_geral,books_general_interest,37.47,1.0,credit_card,0
c818ed0d99c7998f73659bd934936177,b001c30609da9b8618f69ef5bd322b5b,delivered,2017-01-25 10:09:17,2017-01-26 02:10:33,2017-02-06 08:22:12,2017-02-13 10:03:31,2017-03-06,9193694c62bc1e1927030603e0ddc905,25946,guapimirim,RJ,1.0,54.9,14.55,fashion_roupa_feminina,fashio_female_clothing,69.45,1.0,boleto,0
9a7fc3b0802afc9b2b46c1e2f323a738,c3860745545e4c4f20c349a4dac765a5,delivered,2018-07-19 11:12:30,2018-07-21 03:30:17,2018-07-24 13:58:00,2018-07-31 18:22:49,2018-08-16,1f073581be6035a5a8786f39b2bff0ba,2478,sao paulo,SP,1.0,119.5,14.18,informatica_acessorios,computers_accessories,133.68,1.0,boleto,0
fccf0d3397491d555ae0d9a4689bfc29,b4eb3f1d026daac5c6876d4902bd4773,delivered,2018-01-15 17:45:56,2018-01-15 17:53:27,2018-01-18 14:33:12,2018-02-01 21:12:34,2018-02-07,1770f006974ee2b72702abd4094f5ab4,88040,florianopolis,SC,1.0,129.9,15.67,papelaria,stationery,145.57,1.0,voucher,0
110f6ca5866b291c8689e08bebf7f8f8,96fd06edf4a19ef74e5316052553b842,delivered,2018-02-14 11:43:52,2018-02-14 11:55:28,2018-02-16 18:53:21,2018-03-13 20:44:41,2018-03-07,b74721ba5a1ebdadc2c934e21b7e208f,22793,rio de janeiro,RJ,1.0,689.89,22.4,consoles_games,consoles_games,712.29,5.0,credit_card,1
16d3fb690fdff184f6741b04dbbd0741,812cb8713f8e4fb2e07a9b5e61d86add,delivered,2017-11-03 12:41:15,2017-11-04 12:46:02,2017-11-07 17:13:37,2017-11-20 21:02:32,2017-11-29,e23cd87e1e05723a24218898962b6ff4,85301,laranjeiras do sul,PR,1.0,16.97,15.1,telefonia,telephony,32.07,1.0,voucher,0
69c4fac0dd4defce2f7f1fbf200d25ac,9dd63d86de8d079954d0f8c4cb8a6aff,delivered,2018-07-23 22:36:51,2018-07-25 02:45:17,2018-08-01 15:07:00,2018-08-09 17:18:35,2018-08-22,ad5c2d22aefd6982c12d1f3bb2e3fe79,45400,valenca,BA,1.0,134.9,82.96,moveis_decoracao,furniture_decor,217.86,1.0,boleto,0
a0b93e564f7ce12ef5c0768f38aed1ba,cc5a222e7e65ce155017bc23f7327b27,delivered,2017-11-27 09:24:02,2017-11-27 09:33:28,2017-12-01 19:12:00,2017-12-11 19:55:45,2017-12-15,ab4259746cf2414745256fe28589d18b,85015,guarapuava,PR,1.0,139.0,14.7,brinquedos,toys,153.7,4.0,credit_card,0
8f82cbff74ca9eba2273adac86c08a2d,2a94748098414e6b930b6900a2d27bcf,delivered,2017-11-22 09:09:01,2017-11-22 09:18:31,2017-11-22 19:04:45,2017-11-24 18:36:49,2017-12-08,be08ef2ebaeb41941a53aa75db874099,35488,itaguara,MG,1.0,35.9,12.48,beleza_saude,health_beauty,48.38,4.0,credit_card,0
fce6ebf0ce28cde1c71f1f4160c8e4b5,1588ec2728805bccb98b9bc3c30c527a,delivered,2018-02-25 17:13:25,2018-02-25 17:28:05,2018-02-27 16:59:15,2018-04-03 22:37:27,2018-03-28,caa4a74055bc2f2ecf52e8e0ddad69f8,62960,tabuleiro do norte,CE,1.0,44.99,26.89,informatica_acessorios,computers_accessories,71.88,1.0,credit_card,1
